hashtag,GRUENE,LINKE,CDUCSU,SPD,AFD,FDP
online,0,0,0,1,4,2
only,0,0,0,0,1,0
openborderfaschos,0,0,0,0,1,0
operieren,0,0,0,0,1,0
opfer,0,0,1,0,0,0
opfern,0,1,1,0,1,0
opportun,0,0,0,0,1,0
opportunisten,0,0,0,0,1,0
opportunities,0,1,0,0,0,0
opportunity,0,0,0,1,0,0
option,0,0,0,1,1,0
or,0,1,0,0,0,0
orban,5,1,0,0,0,0
orbán,0,0,0,0,1,0
ordentlich,0,0,0,0,1,0
ordentliche,0,0,0,0,0,1
ordern,0,0,0,0,1,0
ordnungsamt,0,0,0,0,1,0
ordnungsstrukturen,0,0,0,0,1,0
orga,0,0,1,0,0,0
orientation,0,0,0,1,0,0
oriented,0,0,0,1,0,0
orientierung,1,0,0,1,0,0
original,0,0,0,0,3,0
ort,0,0,1,1,2,0
orwell,0,0,1,0,0,0
orwellsche,0,0,0,0,1,0
oscars2019,0,1,0,0,0,0
ost,0,1,0,0,0,0
ostdeutschland,1,1,0,0,0,0
osten,0,1,0,0,0,0
ostendorff,0,0,0,0,0,1
ostfrau,0,1,0,0,0,0
other,0,1,0,0,0,0
otto,0,0,0,0,0,1
our,1,0,0,6,0,0
out,0,0,0,0,0,1
outdated,0,0,0,1,0,0
overview,1,0,0,0,0,0
paar,0,0,1,0,0,0
package,0,0,0,2,0,0
paid,1,1,0,0,0,0
pandemie,0,1,0,1,0,0
pangender,0,0,0,0,1,0
panik,0,0,0,0,2,0
pankower,0,1,0,0,0,0
panzern,1,0,0,0,0,0
papa,0,0,1,0,0,0
paradies,0,0,0,0,1,0
parasitär,0,0,0,0,1,0
parcel,0,1,0,0,0,0
paris,0,1,0,0,0,0
paritaetsgesetz,0,0,0,0,1,0
paritätische,1,0,0,0,0,0
parité,1,0,0,1,1,0
park,0,0,0,0,1,0
parken,0,0,0,0,1,0
parkhaus,0,0,0,0,1,0
parlament,2,1,0,0,1,1
parlamentarisch,1,0,0,0,2,0
parlamentarische,0,1,0,0,2,0
parliament,0,0,0,3,0,0
parliamentarians,0,0,0,1,0,0
partei,1,3,0,0,2,1
parteifunktionäre,0,0,0,1,0,0
parteinahen,0,0,0,0,1,0
parteitag,1,0,0,0,0,0
partizipativen,0,0,0,0,1,0
partner,0,1,0,1,0,0
partnerländer,0,0,0,1,0,0
partout,0,1,0,0,0,0
passend,0,0,1,0,3,0
passieren,0,0,1,0,2,0
passions,0,1,0,0,0,0
passt,0,1,0,0,5,0
pate,0,0,0,0,1,0
pathologisch,0,0,0,0,1,0
patriarchaler,0,1,0,0,0,0
patriarchat,0,1,0,0,1,0
patrick,0,1,0,0,0,0
patriotismus,0,0,0,0,1,0
paul,0,0,0,0,1,0
pauschale,0,0,0,0,0,1
pausen,0,0,0,0,1,0
pay,5,5,1,8,0,0
paygap,0,1,0,0,0,0
paygaps,0,1,0,0,0,0
paytransparency,0,0,0,1,0,0
pc,0,0,0,0,1,0
pdf,1,0,0,0,0,0
peace,0,0,0,1,0,1
pedro,0,0,0,1,0,0
peinlich,0,0,1,1,0,0
peinliche,0,1,0,0,0,0
people,0,0,0,4,0,0
peoplekind,0,0,0,0,1,0
per,0,1,2,0,0,0
perceptions,0,0,0,1,0,0
perfekt,1,0,0,0,1,1
permanent,0,0,0,0,1,0
person,0,0,0,1,1,1
personal,1,0,0,0,1,0
personalrat,0,0,1,0,0,0
perspektive,1,2,0,0,0,1
persönlich,2,0,0,0,3,0
pervers,0,0,0,0,1,0
petent,0,0,1,0,0,0
peter,0,1,0,0,1,0
petition,1,0,2,0,2,0
petitionsausschuss,0,0,1,0,0,0
petze,0,0,0,0,1,0
pfeife,0,0,0,0,1,0
pflege,1,2,1,0,0,0
pflegen,0,0,0,0,1,0
pflegenotstand,0,1,0,0,0,0
pflegestärken,2,0,0,0,0,0
pflicht,1,0,0,1,0,0
pflichtbewusste,0,0,0,0,1,0
pharmazie,0,0,0,0,1,0
pharmaziestattgenderstudies,0,0,0,0,1,0
philosophieren,0,0,1,0,1,0
picked,0,1,0,0,0,0
pirat,0,0,0,0,2,0
piraten,0,0,0,0,1,0
piratinnen,0,0,0,0,3,0
pizza,0,0,0,0,1,0
plagiat,0,0,1,0,0,0
plan,0,0,1,0,1,0
planck,0,0,0,0,0,1
planen,0,2,0,0,1,0
planning,1,0,0,0,0,0
planwirtschaftlichen,0,0,0,0,1,0
plattform,0,0,0,0,2,0
platzen,2,1,0,0,1,0
please,3,0,0,0,0,0
pleasure,1,0,0,0,0,0
pleite,1,0,0,0,0,0
plenarprotokoll,0,0,0,0,1,0
plenarsitzungen,1,0,0,0,0,0
plenary,0,0,0,1,0,0
plenum,0,1,0,0,0,1
ploß,0,0,0,1,0,0
plumpsklo,0,0,0,0,1,0
pluralität,0,0,0,0,1,0
plus,0,0,0,0,2,0
plötzlich,1,0,0,0,1,0
pm,1,0,0,0,2,0
podcast,0,0,0,0,0,1
podium,0,0,1,0,1,0
podiumsdisk,0,0,1,0,0,0
poetry,1,0,0,0,0,0
pol,0,0,3,0,0,0
poland,1,0,0,0,0,0
polen,0,0,1,0,0,0
polenz,0,0,0,0,1,0
police,2,0,0,0,0,0
policy,0,0,0,2,0,0
polin,0,0,1,0,0,0
polishstonewall,1,0,0,0,0,0
polit,0,1,0,0,2,0
politbarometer,0,0,0,0,1,0
political,0,0,0,2,1,0
politicalcorrectness,0,0,0,0,1,0
politics,0,0,0,2,0,0
politik,9,7,1,3,14,0
politiker,2,1,0,0,1,0
politikerin,1,0,0,0,0,0
politikwissenschaftler,0,0,0,0,1,0
politisch,1,1,0,0,7,4
politische,1,0,1,1,1,3
politischer,0,0,0,1,0,0
politisieren,0,0,2,0,0,0
polizei,0,0,0,0,1,0
polizeipraesident,0,0,0,0,1,0
polizeipräsident,0,0,0,0,1,0
polizist,0,0,0,0,1,0
polizpräsident,0,0,0,0,1,0
polkappe,0,0,0,0,1,0
pompeo,0,0,0,0,1,0
pontius,0,0,0,0,1,0
ponyhof,0,0,0,0,2,0
populisten,0,0,1,1,0,0
populistisch,0,1,0,0,0,0
porto,0,0,0,1,0,0
position,0,0,0,0,0,1
positiv,1,0,0,0,0,0
possesivpronomens,0,0,0,0,0,1
postcolonial,0,0,0,0,1,0
posten,1,1,0,0,0,0
postkolonialismus,0,0,0,0,1,0
potential,0,0,0,0,0,1
potenzial,0,0,0,0,0,1
potter,0,0,0,0,1,0
poverty,2,0,0,2,0,0
prade,0,0,0,0,1,0
prager,0,0,0,0,1,0
praktikant,0,0,0,1,0,0
praktizieren,0,0,0,0,1,0
prallen,0,0,0,0,1,0
praxis,0,1,0,1,0,0
prayer,0,0,0,0,1,0
preise,0,0,0,0,1,0
preisen,0,2,1,0,1,0
preisträger,0,1,0,0,0,0
preisverleihung,0,2,0,0,0,0
prekarisierung,0,1,0,0,0,0
prekär,0,2,0,0,0,0
premierminister,0,0,0,0,1,0
presidency,0,0,0,1,0,0
president,0,1,0,0,0,0
press,1,0,0,0,0,0
pressforprogress,0,0,0,0,0,1
preventing,0,0,0,2,0,0
pride,0,0,1,0,0,0
principles,1,0,0,0,0,0
prinzessinnen,0,0,0,0,1,0
prinzip,0,0,0,1,0,0
prinzipien,0,0,0,0,1,0
priorität,0,0,0,0,5,1
prioritäten,0,0,0,0,0,1
privat,0,0,2,0,3,1
privatisierung,0,1,0,0,0,0
privatisierungsagenda,0,1,0,0,0,0
privatsache,0,0,1,0,0,0
privileg,0,1,0,1,0,0
privilege,0,0,0,0,1,0
privilegierten,0,0,0,0,0,2
prize,0,0,0,1,0,0
pro,0,2,0,0,0,1
probably,0,0,0,1,0,0
problem,2,4,7,1,13,1
problematische,0,0,1,0,0,0
produkten,0,0,0,0,1,0
produzieren,0,0,0,0,2,0
proehrenamt,0,0,1,0,0,0
professionalität,0,0,1,0,0,0
professionell,0,0,0,0,0,1
professor,0,1,0,0,3,1
professorin,0,0,0,0,1,0
professorinnen,1,0,0,0,1,0
professorxe,0,0,0,0,1,0
professur,0,0,0,1,1,0
professuren,0,0,0,0,1,0
professx,0,0,0,0,1,0
profilieren,0,0,0,0,1,0
profitieren,1,1,0,1,0,0
program,1,0,0,0,0,0
programm,1,1,2,1,0,2
programme,0,0,0,0,1,0
progressive,0,0,0,2,0,0
projekt,0,1,2,0,3,0
projekte,0,0,0,0,1,0
prominent,0,1,0,0,0,0
promoting,0,0,0,2,0,0
pron,0,0,0,0,1,0
proof,0,0,0,1,0,0
propaganda,0,0,0,0,2,0
propagieren,0,0,0,0,1,0
proposal,0,0,0,1,0,0
propose,0,1,0,0,0,0
proquote,0,2,0,0,0,0
prostatakrebs,1,0,0,0,0,0
protect,0,0,0,2,0,0
protection,0,0,1,2,0,0
protest,0,0,0,0,1,0
protesting,0,1,0,0,0,0
proud,0,0,0,2,0,0
provide,0,0,0,1,0,0
providing,0,0,0,1,0,0
provinz,0,0,0,0,1,0
prozent,1,1,2,1,0,1
prozentpunkte,0,0,0,0,0,1
präferenz,0,0,0,0,1,0
prägen,0,0,0,0,1,0
präsent,0,0,0,0,1,0
präsident,0,0,0,0,0,1
prüfung,1,0,0,0,0,0
prüfungsleistungen,0,0,0,1,0,0
prüfverfahren,1,1,0,0,0,0
ps,1,0,1,0,0,0
pseudogerchtigkeitswahn,0,0,1,0,0,0
pseudopatriarchalisch,0,0,0,0,0,1
pseudoproblemen,0,0,0,0,1,0
pseudowissenschaftler,0,0,0,0,1,0
pseudowissenschaftlicher,0,0,0,0,1,0
psychologe,0,0,0,0,1,0
pubertäre,0,0,0,0,1,0
punkt,1,1,1,0,1,1
punktabzug,0,0,0,0,1,2
punkteabzug,0,0,0,0,1,0
puppe,0,2,0,0,0,0
pur,1,0,0,1,1,0
push,1,0,0,0,0,0
pushing,0,0,0,1,0,0
put,0,0,0,1,0,0
pädagogisch,1,0,0,0,0,0
pädophilie,0,0,0,0,1,0
pöösen,0,0,0,0,1,0
pütz,0,1,0,0,0,0
qua,0,1,0,0,0,0
qualifizieren,0,0,0,0,1,0
quality,1,0,0,0,0,0
qualität,1,0,0,0,0,0
qualitätsmedien,0,0,0,0,1,0
quantenphysik,0,0,0,0,1,0
quasi,0,1,0,0,2,0
quatsch,1,0,1,0,0,0
queeer,0,0,0,0,1,0
queer,0,0,0,0,1,0
queerer,0,0,0,1,0,0
quellen,0,0,0,1,2,0
quereinsteiger,0,0,0,0,1,0
quite,0,1,0,0,0,0
quote,0,2,0,3,4,0
quoten,0,0,0,0,2,0
quotengedöhns,0,0,0,0,1,0
quotenheim,0,0,0,0,1,0
quotierung,0,0,0,0,2,0
racial,1,0,0,0,0,0
rad,0,0,1,0,0,0
radeberg,0,0,0,0,1,0
radikale,0,0,0,0,1,0
radio,0,1,0,0,1,0
rahmen,0,2,0,0,0,0
raining,0,0,0,1,0,0
ran,0,0,0,0,2,0
rand,0,0,0,1,2,1
rasant,0,0,0,0,1,0
rassismus,0,1,0,0,4,0
rassismusforschung,0,1,0,0,0,0
rassisten,0,0,0,0,1,0
rassistisch,1,1,0,0,1,0
rasten,0,0,0,0,0,1
rastern,0,0,0,0,1,0
raten,0,0,1,2,2,0
ratepay,0,1,0,0,0,0
ratifizierung,0,0,0,0,0,1
ratify,0,0,0,1,0,0
ratschlag,0,0,0,0,1,0
raubbau,1,0,0,0,0,0
rauchen,0,0,0,0,1,0
raum,1,0,1,0,0,0
raus,0,1,0,0,0,0
rausgestrichen,1,0,0,0,0,0
raushauen,0,1,0,0,0,0
rbbfritz,0,0,1,0,0,0
rbg,1,0,0,0,0,0
re,0,0,0,1,0,0
reached,0,0,0,1,0,0
reading,1,0,0,0,0,0
reagieren,0,0,1,0,0,1
reaktion,0,0,1,0,0,0
reaktionär,0,2,0,0,0,0
real,0,0,0,1,1,0
reale,0,1,0,0,0,0
reality,0,0,0,1,0,0
realität,1,1,0,0,0,1
really,0,0,0,2,0,0
realsatire,0,0,0,0,1,0
rearing,1,0,0,0,0,0
recent,0,1,0,0,0,0
rechnen,0,0,0,0,1,1
recht,3,4,4,2,9,2
rechte,1,1,0,0,0,0
rechtl,0,0,1,0,0,0
rechtlich,0,0,0,0,0,1
rechtlichen,0,0,1,0,0,0
rechts,1,0,0,0,0,0
rechtsanspruch,1,0,0,0,0,0
rechtschreiberegeln,0,0,0,0,0,1
rechtschreibrat,0,0,0,1,0,0
rechtschreibregeln,0,0,0,0,1,0
rechtschreibung,0,0,2,2,2,1
rechtsextrem,0,1,0,0,2,0
rechtsextreme,0,1,0,0,0,0
rechtsextremismus,1,0,0,0,0,0
rechtspartei,1,0,0,0,0,0
rechtspflege,0,0,0,0,1,0
rechtsphilosoph,0,0,0,0,1,0
rechtsstaat,1,0,0,0,0,0
rechtswidrig,1,0,0,0,1,0
recognition,0,0,0,2,0,0
recovery,0,0,0,1,0,0
redakteur,1,0,0,0,1,0
redakteure,1,0,0,0,0,0
redaktion,0,0,0,0,0,1
rede,1,1,1,0,1,0
reden,3,10,2,2,7,2
redner,1,2,0,0,1,0
rednerpult,1,0,0,0,0,0
reduzieren,0,0,1,0,0,1
reference,1,0,0,0,0,0
referentenentwürfe,0,0,0,0,1,0
reflect,0,0,0,1,0,0
reflektieren,0,1,0,0,0,0
reform,2,0,0,0,0,0
reformieren,0,0,0,0,1,0
refreshing,0,0,0,1,0,0
refugee,0,0,0,0,1,0
refugees,0,0,0,0,1,0
regel,0,0,0,0,3,0
regelhaften,0,1,0,0,0,0
regeln,1,1,0,1,1,0
regelwerk,0,0,1,0,2,0
regen,0,0,0,0,0,1
regenbogen,0,0,0,1,1,0
regenbogenflaggen,0,0,0,0,1,0
regenbogenportal,0,0,0,0,1,0
regieren,0,1,0,0,2,0
regierung,1,0,1,0,3,0
regierungschefinnen,0,0,0,1,0,0
regierungstreu,0,1,0,0,0,0
regierungsverantwortung,0,0,0,0,1,0
regime,0,1,0,0,0,0
regine,0,0,0,0,1,0
region,0,2,0,0,0,0
regions,0,1,0,0,0,0
regulär,0,1,0,0,0,0
rehau,0,0,0,0,1,0
reich,0,1,0,0,0,0
reichen,0,0,1,0,0,0
reichtum,0,1,0,0,0,0
reihe,1,0,0,0,0,0
reihen,0,0,0,0,1,0
reihenfolge,0,0,0,0,1,0
rein,1,0,0,0,1,0
reinalter,1,0,0,0,0,0
reine,0,0,1,0,0,0
reinform,0,1,0,0,0,0
reisen,1,0,0,0,0,0
reiten,1,0,0,0,0,0
reißerische,0,0,1,0,0,0
rekurrieren,0,0,0,0,0,1
related,0,0,0,1,0,0
relativieren,1,0,0,0,0,0
relativierung,0,0,0,0,1,0
relax,0,0,1,0,0,0
relevant,0,0,0,0,0,1
relevante,0,1,0,0,1,0
reliable,0,0,0,2,0,0
religion,0,0,0,1,1,0
remarks,1,0,0,0,0,0
rememberingnene,0,3,0,0,0,0
remembrance,0,1,0,0,0,0
rennen,0,1,0,0,1,0
rente,2,2,0,2,2,0
rentenkommission,0,0,0,1,0,0
rentenniveau,1,0,0,1,0,0
rentenpaygap,0,1,0,0,0,0
renter,0,0,0,0,1,0
rentner,0,0,0,0,1,0
reparaturspachtel,0,0,0,0,1,0
report,1,0,0,0,0,2
reporterin,1,0,0,0,0,0
repressiv,0,0,0,0,1,0
reproductive,0,0,0,1,0,0
reproduktionsangebot,0,0,0,0,1,0
repräsentation,0,1,0,0,0,0
repräsentieren,1,0,0,0,1,0
republikaner,0,0,0,0,1,0
respekt,0,0,1,2,0,1
respektieren,1,0,0,1,0,0
respektlos,0,0,1,0,0,0
responding,0,0,0,1,0,0
ressentiments,0,2,0,0,0,0
restlich,1,0,0,0,0,0
retten,0,2,0,0,1,0
rettet,0,0,0,0,1,0
retweet,1,0,0,0,0,0
revolte,0,1,0,0,0,0
revolutionär,0,1,0,0,0,0
rezension,0,0,0,0,0,1
rhetorisch,0,1,0,0,0,0
rhodes,0,1,0,0,0,0
richtig,0,1,0,0,1,1
richtige,0,0,0,0,1,0
richtiger,0,1,0,0,0,0
richtlinie,0,0,0,0,2,0
richtung,0,1,1,0,1,0
riedenerstr,0,0,0,0,1,0
riesenlücke,0,1,0,0,0,0
riesenproblem,0,1,0,0,0,0
riesig,0,0,0,0,1,0
right,1,0,0,0,0,0
rights,0,0,0,11,0,0
ringen,0,0,1,0,0,0
rip,1,0,0,0,1,0
rise,0,0,0,0,0,1
risiken,0,0,0,0,1,0
risiko,0,0,0,0,0,1
rlp,0,0,0,0,1,0
robert,0,0,0,0,1,0
robinson,0,0,0,1,0,0
rock,0,2,0,0,1,0
role,0,1,0,1,0,0
roles,0,0,0,1,0,0
rolf,0,0,0,0,1,0
rollback,0,1,0,0,0,0
rollen,1,3,0,0,0,0
rollenbilder,0,0,0,0,0,1
rollenmodelle,0,0,0,0,0,1
roma,0,0,0,2,0,0
rosarotgrüner,0,0,1,0,0,0
rot,0,0,1,0,3,2
rotem,0,0,0,1,0,0
round,0,1,0,0,0,0
rt,1,1,0,0,0,0
rtltriell,0,0,1,0,0,0
rubrik,0,0,0,1,0,0
ruck,0,0,0,0,1,0
rufen,0,1,0,0,2,1
ruhrgebiet,0,0,1,0,0,0
ruinieren,0,0,0,0,3,0
rule,0,0,0,1,0,0
ruleoflaw,0,0,0,3,0,0
rules,0,0,0,1,0,0
rum,1,0,0,0,0,0
rumdiskriminieren,1,0,0,0,0,0
rumänien,1,0,0,0,0,0
rundfunk,0,0,2,1,2,0
rundfunkstaatsverträge,0,0,0,0,1,0
rundunfunk,0,0,0,0,1,0
runter,0,0,0,0,1,0
russland,0,1,0,0,0,0
ruth,1,0,0,0,0,0
rücken,0,0,0,0,1,0
rückendeckung,0,0,0,0,1,0
rückgrat,0,0,0,0,1,0
rückkehr,0,0,0,0,1,0
rückkehrrecht,0,0,0,1,0,0
rückständig,0,0,0,0,1,0
rückwärtsgewand,0,0,0,0,1,0
saar,0,0,0,0,1,0
saarbrücken,0,0,0,0,0,1
sabine,0,1,0,0,0,0
sache,1,0,3,2,0,2
sachengibts,1,0,0,0,0,0
sachgerecht,0,0,1,0,0,0
sachlich,1,0,0,0,0,0
sachsen,0,0,0,0,9,1
sachsenanhalt,0,0,0,0,1,0
sachsenanhaltwahl,0,0,0,0,1,0
sackgasse,0,0,0,0,1,0
sad,1,0,0,0,0,0
safe,0,0,0,1,0,0
sag,1,0,0,0,0,0
sage,1,0,1,1,0,0
sagen,0,1,2,2,9,3
sagt,1,0,0,0,0,0
sahra,0,2,0,0,0,0
saison,0,1,0,0,0,0
salary,0,0,0,1,0,0
sam,0,0,0,0,1,0
samen,0,1,0,0,0,0
samstag,0,0,0,0,1,0
samt,0,0,0,0,3,0
sanierungs,1,0,0,0,0,0
sanktion,1,0,0,1,0,0
sap,0,0,0,0,1,0
sargnagel,0,0,0,0,1,0
satire,1,0,0,0,0,0
satisfaktionsfähigkeit,0,0,0,0,1,0
saved,0,0,0,1,0,0
say,0,0,0,0,1,0
saying,0,0,0,0,1,0
schade,0,0,1,0,0,0
schaden,0,1,0,0,2,0
schadensersatz,1,0,0,0,0,0
schaffen,1,1,1,1,7,0
schalen,0,0,1,0,0,0
schalke04,0,0,0,1,0,0
schar,0,0,0,0,3,0
scharf,0,0,0,0,1,0
scharlatan,1,0,0,0,1,0
schatz,0,0,0,0,1,0
schauen,1,0,1,0,1,0
schaut,1,0,0,0,0,0
sche,0,0,1,0,0,0
scheichs,0,0,0,0,1,0
scheideweg,0,0,0,0,1,0
scheinbar,0,0,0,0,1,0
scheinen,0,1,3,0,4,0
scheinheilig,0,0,0,1,0,0
scheint,0,0,1,0,0,1
scheinwissenschaften,0,0,0,0,1,0
scheitern,0,1,1,0,1,0
scheißen,1,0,0,0,0,0
schen,0,0,1,0,0,0
schenkelklopfer,0,0,0,0,1,0
scherzen,0,0,0,0,2,0
scheuen,1,0,0,0,0,0
schicksal,0,0,0,0,1,0
schickt,0,0,0,0,1,0
schieben,0,1,0,0,0,0
schief,0,0,0,1,0,0
schikane,0,0,0,0,1,0
schirmbeck,1,0,0,0,0,0
schlachtruf,0,0,0,0,1,0
schlage,0,0,0,0,1,0
schlagen,0,0,1,0,2,0
schland,0,0,0,1,0,0
schlappe,0,0,0,0,1,0
schlau,0,0,0,0,1,0
schlauer,0,1,0,0,0,0
schlecht,2,5,2,1,1,2
schlechte,1,0,1,0,0,0
schlechterstellung,0,1,0,0,0,0
schleimen,0,0,0,0,1,0
schleppende,0,0,0,0,1,0
schließen,1,3,0,3,0,1
schließlich,1,1,0,0,1,0
schließt,0,1,0,0,0,0
schlimm,0,1,0,0,2,0
schloss,0,0,0,0,1,0
schluckauf,0,0,2,0,0,0
schlucken,0,0,0,0,1,0
schluss,0,0,1,0,9,0
schlussstrich,0,1,0,0,0,0
schlägts,1,0,0,0,0,0
schlüsseln,0,0,0,0,0,2
schlüsselpositionen,0,0,0,0,0,1
schmankerl,0,0,0,0,1,0
schmerzen,0,0,0,0,1,0
schmettern,1,0,0,0,0,1
schnabel,0,0,0,1,0,0
schnappatmung,1,0,0,0,0,0
schnapsidee,0,0,0,0,1,0
schnellen,0,1,1,0,1,0
schnitt,1,4,0,2,0,0
schnäpsin,0,0,1,0,0,0
schnöd,1,0,0,0,0,0
scholz,0,0,2,0,0,0
schon,2,0,1,0,1,0
school,0,1,0,0,0,0
schorse,1,0,0,0,0,0
schreckensherrschaft,0,0,0,0,1,0
schrei,0,0,1,0,0,0
schreiben,3,2,6,1,2,3
schreibung,0,0,0,0,2,0
schreibweise,0,0,0,1,0,0
schreien,0,1,0,0,0,0
schreiend,0,1,0,0,0,0
schreiten,0,0,0,0,1,0
schrift,0,1,0,0,0,0
schriftsprache,0,0,0,0,1,0
schrottbusse,0,0,0,0,1,0
schrupp,0,0,0,0,0,1
schrägstrich,0,0,1,0,0,0
schubsen,0,0,0,1,0,0
schuh,0,0,0,0,1,0
schul,0,1,0,0,0,0
schulde,0,0,0,1,2,0
schule,1,0,1,1,9,1
schulen,0,0,0,0,1,0
schulmedizinischer,1,0,0,0,0,0
schulsystem,0,0,0,0,1,0
schulz,0,1,0,0,0,0
schutz,0,0,0,0,1,1
schutzraum,0,1,0,0,0,0
schutzsuchende,0,0,0,0,1,0
schutzweste,0,0,0,0,1,0
schuwalski,1,0,0,0,0,0
schwab,0,0,0,0,0,1
schwachsinn,0,0,0,0,4,0
schwachsinnspolitik,0,0,0,0,1,0
schwanger,0,0,0,0,1,0
schwangerschaft,0,0,0,0,1,0
schwangerschaftsgerechte,0,0,0,0,1,0
schwarz,1,1,1,1,1,1
schwarzfahrer,0,1,0,0,0,0
schwarzgrün,0,0,0,0,1,0
schwede,1,0,0,0,4,0
schwedisch,0,0,0,0,2,0
schweigend,0,0,0,1,0,0
schwein,0,0,0,0,1,0
schweiz,0,0,0,0,1,0
schweizer,0,0,0,0,2,0
schwer,2,0,1,1,0,1
schwere,0,0,0,1,0,0
schwerpunktsetzung,0,0,1,0,0,0
schwesig,0,0,0,0,1,0
schwiegermutter,0,0,1,0,0,0
schwierig,2,0,0,0,0,1
schwierigkeit,1,0,0,0,0,0
schwul,1,0,0,1,0,0
schwungvoll,1,0,0,0,0,0
schwurbler,0,1,0,0,0,0
schwächere,0,0,0,0,0,1
schwärmen,0,0,0,0,1,0
schädlich,0,0,1,0,1,0
schätze,1,0,0,0,0,0
schön,2,3,0,1,2,0
schöne,0,1,1,0,1,0
schönheit,0,0,1,0,1,0
schöpfer,0,0,0,0,1,0
schöpfung,0,1,0,0,0,0
schüler,0,0,0,0,3,0
schüleraustausch,0,0,0,0,1,0
schütteln,0,0,0,0,1,0
schützen,1,0,0,0,0,0
science,0,1,0,0,0,0
scott,0,1,0,0,0,0
sdg,0,0,0,1,0,0
se,0,0,1,0,0,0
security,0,0,0,0,1,2
seehofer,1,2,0,0,1,0
seeing,0,1,0,1,0,0
seekers,0,0,0,1,0,0
seel,1,0,0,0,0,0
seele,0,0,0,0,1,0
seelenverwandtschaft,0,0,0,0,1,0
seenotrettende,0,0,0,0,1,0
sehbehinderten,0,0,1,0,0,0
sehen,3,4,2,0,4,6
sehgewohnheiten,0,1,0,0,0,0
sehn,1,0,0,0,0,0
sehr,1,2,1,0,5,1
sein,1,4,3,2,10,2
seit,0,0,0,0,2,0
seite,0,1,0,0,1,0
sekretär,1,0,0,0,0,0
sekten,0,0,0,0,2,0
sektkorken,0,0,0,0,1,0
selber,1,0,1,0,0,0
selbst,1,1,0,0,1,0
selbstaufgabe,0,0,0,0,1,0
selbstbeschäftigungs,0,0,1,0,0,0
selbstbestimmung,0,1,0,0,0,0
selbstbestätigung,0,0,1,0,0,0
selbstbewusste,0,0,1,0,0,0
selbstgerechte,0,1,0,0,0,0
selbstgespräch,0,0,1,0,0,0
selbstreferentiell,0,0,1,0,0,0
selbstscham,0,0,0,0,1,0
selbstverständlich,0,1,0,0,0,0
selbstverständlichkeit,0,0,0,1,0,0
selbstverständnis,0,0,0,0,1,0
selbstverteidigung,0,0,0,0,1,0
selten,2,1,2,1,1,0
seminare,0,0,0,0,1,0
senat,0,0,0,0,1,1
senatsverwaltung,0,0,0,0,1,0
senden,0,0,2,0,0,0
sender,1,0,0,0,2,0
sendung,0,0,0,0,2,0
sensationell,0,0,0,0,1,0
sensibel,0,0,2,0,0,0
sensibilität,0,0,0,0,0,1
sensible,1,0,0,0,0,0
sensitiv,0,1,0,0,0,0
september,0,0,0,0,1,0
serie,0,1,0,0,0,0
serkan,0,0,0,0,1,0
servicetweet,1,1,1,0,0,0
set,1,0,0,0,0,0
settele,0,0,0,0,1,0
setzen,1,4,2,5,5,2
sexism,0,1,0,0,0,0
sexismus,1,0,0,0,2,0
sexistisch,0,0,0,0,4,0
sexual,1,1,0,5,0,0
sexualität,0,0,0,0,1,0
sexualstrafrecht,0,0,0,1,0,0
sexuell,1,0,0,1,1,0
sexuelle,0,1,0,0,1,0
sexuellevielfalt,0,0,0,0,1,0
sexworker,0,1,0,0,0,0
share,0,1,0,0,0,0
sharply,0,0,0,1,0,0
shayenne,0,0,0,0,1,0
she,0,2,0,1,0,0
shisha,0,0,0,0,1,0
should,1,0,0,1,0,0
sic,0,0,0,1,0,0
sich,6,4,3,4,7,4
sicher,1,0,1,0,1,0
sicherheit,0,1,1,0,3,2
sicherheitskräfte,0,0,0,0,1,0
sicherheitspolitik,1,0,0,0,0,0
sicherheitsrats,0,1,0,0,0,0
sicherlich,1,1,0,0,0,0
sichern,0,0,2,0,2,0
sicht,0,0,1,1,0,0
sichtbar,1,0,0,0,1,0
sichtbarkeit,0,2,1,0,0,0
sick,0,1,0,0,0,0
sie,0,0,0,0,1,2
siebtklässlern,0,0,0,0,1,0
sieg,0,1,0,0,0,0
siegen,0,0,0,0,1,0
siehe,0,0,0,1,0,0
siehts,0,0,1,0,0,0
siemens,0,0,0,0,1,0
sign,1,0,0,0,0,0
signal,1,0,0,0,1,0
similar,0,1,0,0,0,0
simoneveilwouldbehappy,1,0,0,0,0,0
simpel,0,0,0,1,0,0
simulieren,1,0,0,0,0,0
singer,0,0,0,0,1,0
singing,0,1,0,0,0,0
sinken,1,0,0,0,0,0
sinnbild,0,0,0,0,1,0
sinnen,0,0,3,0,0,0
sinnlichkeit,0,0,1,0,0,0
sinnlos,1,0,0,0,0,0
sinnvoll,0,1,0,0,2,0
siri,0,0,1,0,0,0
situation,1,0,0,0,0,0
sitzungszeiten,0,0,0,0,1,0
sizleri,0,1,0,0,0,0
skala,0,0,0,0,1,0
skandal,1,0,0,0,0,0
skandalfrei,0,0,0,0,1,0
skandalgedicht,0,0,0,0,1,0
slam,1,0,0,0,0,0
slum,0,0,0,1,0,0
smk,0,0,0,0,0,1
smoke,0,0,0,2,0,0
so,6,1,4,1,13,1
soap,0,0,0,0,1,0
social,0,0,0,5,0,0
sockenloch,0,0,1,0,0,0
soeder,0,1,0,0,0,0
