hashtag,GRUENE,FDP,SPD,CDUCSU,LINKE,AFD
online,0,2,1,0,0,4
only,0,0,0,0,0,1
openborderfaschos,0,0,0,0,0,1
operieren,0,0,0,0,0,1
opfer,0,0,0,1,0,0
opfern,0,0,0,1,1,1
opportun,0,0,0,0,0,1
opportunisten,0,0,0,0,0,1
opportunities,0,0,0,0,1,0
opportunity,0,0,1,0,0,0
option,0,0,1,0,0,1
or,0,0,0,0,1,0
orban,5,0,0,0,1,0
orbán,0,0,0,0,0,1
ordentlich,0,0,0,0,0,1
ordentliche,0,1,0,0,0,0
ordern,0,0,0,0,0,1
ordnungsamt,0,0,0,0,0,1
ordnungsstrukturen,0,0,0,0,0,1
orga,0,0,0,1,0,0
orientation,0,0,1,0,0,0
oriented,0,0,1,0,0,0
orientierung,1,0,1,0,0,0
original,0,0,0,0,0,3
ort,0,0,1,1,0,2
orwell,0,0,0,1,0,0
orwellsche,0,0,0,0,0,1
oscars2019,0,0,0,0,1,0
ost,0,0,0,0,1,0
ostdeutschland,1,0,0,0,1,0
osten,0,0,0,0,1,0
ostendorff,0,1,0,0,0,0
ostfrau,0,0,0,0,1,0
other,0,0,0,0,1,0
otto,0,1,0,0,0,0
our,1,0,6,0,0,0
out,0,1,0,0,0,0
outdated,0,0,1,0,0,0
overview,1,0,0,0,0,0
paar,0,0,0,1,0,0
package,0,0,2,0,0,0
paid,1,0,0,0,1,0
pandemie,0,0,1,0,1,0
pangender,0,0,0,0,0,1
panik,0,0,0,0,0,2
pankower,0,0,0,0,1,0
panzern,1,0,0,0,0,0
papa,0,0,0,1,0,0
paradies,0,0,0,0,0,1
parasitär,0,0,0,0,0,1
parcel,0,0,0,0,1,0
paris,0,0,0,0,1,0
paritaetsgesetz,0,0,0,0,0,1
paritätische,1,0,0,0,0,0
parité,1,0,1,0,0,1
park,0,0,0,0,0,1
parken,0,0,0,0,0,1
parkhaus,0,0,0,0,0,1
parlament,2,1,0,0,1,1
parlamentarisch,1,0,0,0,0,2
parlamentarische,0,0,0,0,1,2
parliament,0,0,3,0,0,0
parliamentarians,0,0,1,0,0,0
partei,1,1,0,0,3,2
parteifunktionäre,0,0,1,0,0,0
parteinahen,0,0,0,0,0,1
parteitag,1,0,0,0,0,0
partizipativen,0,0,0,0,0,1
partner,0,0,1,0,1,0
partnerländer,0,0,1,0,0,0
partout,0,0,0,0,1,0
passend,0,0,0,1,0,3
passieren,0,0,0,1,0,2
passions,0,0,0,0,1,0
passt,0,0,0,0,1,5
pate,0,0,0,0,0,1
pathologisch,0,0,0,0,0,1
patriarchaler,0,0,0,0,1,0
patriarchat,0,0,0,0,1,1
patrick,0,0,0,0,1,0
patriotismus,0,0,0,0,0,1
paul,0,0,0,0,0,1
pauschale,0,1,0,0,0,0
pausen,0,0,0,0,0,1
pay,5,0,8,1,5,0
paygap,0,0,0,0,1,0
paygaps,0,0,0,0,1,0
paytransparency,0,0,1,0,0,0
pc,0,0,0,0,0,1
pdf,1,0,0,0,0,0
peace,0,1,1,0,0,0
pedro,0,0,1,0,0,0
peinlich,0,0,1,1,0,0
peinliche,0,0,0,0,1,0
people,0,0,4,0,0,0
peoplekind,0,0,0,0,0,1
per,0,0,0,2,1,0
perceptions,0,0,1,0,0,0
perfekt,1,1,0,0,0,1
permanent,0,0,0,0,0,1
person,0,1,1,0,0,1
personal,1,0,0,0,0,1
personalrat,0,0,0,1,0,0
perspektive,1,1,0,0,2,0
persönlich,2,0,0,0,0,3
pervers,0,0,0,0,0,1
petent,0,0,0,1,0,0
peter,0,0,0,0,1,1
petition,1,0,0,2,0,2
petitionsausschuss,0,0,0,1,0,0
petze,0,0,0,0,0,1
pfeife,0,0,0,0,0,1
pflege,1,0,0,1,2,0
pflegen,0,0,0,0,0,1
pflegenotstand,0,0,0,0,1,0
pflegestärken,2,0,0,0,0,0
pflicht,1,0,1,0,0,0
pflichtbewusste,0,0,0,0,0,1
pharmazie,0,0,0,0,0,1
pharmaziestattgenderstudies,0,0,0,0,0,1
philosophieren,0,0,0,1,0,1
picked,0,0,0,0,1,0
pirat,0,0,0,0,0,2
piraten,0,0,0,0,0,1
piratinnen,0,0,0,0,0,3
pizza,0,0,0,0,0,1
plagiat,0,0,0,1,0,0
plan,0,0,0,1,0,1
planck,0,1,0,0,0,0
planen,0,0,0,0,2,1
planning,1,0,0,0,0,0
planwirtschaftlichen,0,0,0,0,0,1
plattform,0,0,0,0,0,2
platzen,2,0,0,0,1,1
please,3,0,0,0,0,0
pleasure,1,0,0,0,0,0
pleite,1,0,0,0,0,0
plenarprotokoll,0,0,0,0,0,1
plenarsitzungen,1,0,0,0,0,0
plenary,0,0,1,0,0,0
plenum,0,1,0,0,1,0
ploß,0,0,1,0,0,0
plumpsklo,0,0,0,0,0,1
pluralität,0,0,0,0,0,1
plus,0,0,0,0,0,2
plötzlich,1,0,0,0,0,1
pm,1,0,0,0,0,2
podcast,0,1,0,0,0,0
podium,0,0,0,1,0,1
podiumsdisk,0,0,0,1,0,0
poetry,1,0,0,0,0,0
pol,0,0,0,3,0,0
poland,1,0,0,0,0,0
polen,0,0,0,1,0,0
polenz,0,0,0,0,0,1
police,2,0,0,0,0,0
policy,0,0,2,0,0,0
polin,0,0,0,1,0,0
polishstonewall,1,0,0,0,0,0
polit,0,0,0,0,1,2
politbarometer,0,0,0,0,0,1
political,0,0,2,0,0,1
politicalcorrectness,0,0,0,0,0,1
politics,0,0,2,0,0,0
politik,9,0,3,1,7,14
politiker,2,0,0,0,1,1
politikerin,1,0,0,0,0,0
politikwissenschaftler,0,0,0,0,0,1
politisch,1,4,0,0,1,7
politische,1,3,1,1,0,1
politischer,0,0,1,0,0,0
politisieren,0,0,0,2,0,0
polizei,0,0,0,0,0,1
polizeipraesident,0,0,0,0,0,1
polizeipräsident,0,0,0,0,0,1
polizist,0,0,0,0,0,1
polizpräsident,0,0,0,0,0,1
polkappe,0,0,0,0,0,1
pompeo,0,0,0,0,0,1
pontius,0,0,0,0,0,1
ponyhof,0,0,0,0,0,2
populisten,0,0,1,1,0,0
populistisch,0,0,0,0,1,0
porto,0,0,1,0,0,0
position,0,1,0,0,0,0
positiv,1,0,0,0,0,0
possesivpronomens,0,1,0,0,0,0
postcolonial,0,0,0,0,0,1
posten,1,0,0,0,1,0
postkolonialismus,0,0,0,0,0,1
potential,0,1,0,0,0,0
potenzial,0,1,0,0,0,0
potter,0,0,0,0,0,1
poverty,2,0,2,0,0,0
prade,0,0,0,0,0,1
prager,0,0,0,0,0,1
praktikant,0,0,1,0,0,0
praktizieren,0,0,0,0,0,1
prallen,0,0,0,0,0,1
praxis,0,0,1,0,1,0
prayer,0,0,0,0,0,1
preise,0,0,0,0,0,1
preisen,0,0,0,1,2,1
preisträger,0,0,0,0,1,0
preisverleihung,0,0,0,0,2,0
prekarisierung,0,0,0,0,1,0
prekär,0,0,0,0,2,0
premierminister,0,0,0,0,0,1
presidency,0,0,1,0,0,0
president,0,0,0,0,1,0
press,1,0,0,0,0,0
pressforprogress,0,1,0,0,0,0
preventing,0,0,2,0,0,0
pride,0,0,0,1,0,0
principles,1,0,0,0,0,0
prinzessinnen,0,0,0,0,0,1
prinzip,0,0,1,0,0,0
prinzipien,0,0,0,0,0,1
priorität,0,1,0,0,0,5
prioritäten,0,1,0,0,0,0
privat,0,1,0,2,0,3
privatisierung,0,0,0,0,1,0
privatisierungsagenda,0,0,0,0,1,0
privatsache,0,0,0,1,0,0
privileg,0,0,1,0,1,0
privilege,0,0,0,0,0,1
privilegierten,0,2,0,0,0,0
prize,0,0,1,0,0,0
pro,0,1,0,0,2,0
probably,0,0,1,0,0,0
problem,2,1,1,7,4,13
problematische,0,0,0,1,0,0
produkten,0,0,0,0,0,1
produzieren,0,0,0,0,0,2
proehrenamt,0,0,0,1,0,0
professionalität,0,0,0,1,0,0
professionell,0,1,0,0,0,0
professor,0,1,0,0,1,3
professorin,0,0,0,0,0,1
professorinnen,1,0,0,0,0,1
professorxe,0,0,0,0,0,1
professur,0,0,1,0,0,1
professuren,0,0,0,0,0,1
professx,0,0,0,0,0,1
profilieren,0,0,0,0,0,1
profitieren,1,0,1,0,1,0
program,1,0,0,0,0,0
programm,1,2,1,2,1,0
programme,0,0,0,0,0,1
progressive,0,0,2,0,0,0
projekt,0,0,0,2,1,3
projekte,0,0,0,0,0,1
prominent,0,0,0,0,1,0
promoting,0,0,2,0,0,0
pron,0,0,0,0,0,1
proof,0,0,1,0,0,0
propaganda,0,0,0,0,0,2
propagieren,0,0,0,0,0,1
proposal,0,0,1,0,0,0
propose,0,0,0,0,1,0
proquote,0,0,0,0,2,0
prostatakrebs,1,0,0,0,0,0
protect,0,0,2,0,0,0
protection,0,0,2,1,0,0
protest,0,0,0,0,0,1
protesting,0,0,0,0,1,0
proud,0,0,2,0,0,0
provide,0,0,1,0,0,0
providing,0,0,1,0,0,0
provinz,0,0,0,0,0,1
prozent,1,1,1,2,1,0
prozentpunkte,0,1,0,0,0,0
präferenz,0,0,0,0,0,1
prägen,0,0,0,0,0,1
präsent,0,0,0,0,0,1
präsident,0,1,0,0,0,0
prüfung,1,0,0,0,0,0
prüfungsleistungen,0,0,1,0,0,0
prüfverfahren,1,0,0,0,1,0
ps,1,0,0,1,0,0
pseudogerchtigkeitswahn,0,0,0,1,0,0
pseudopatriarchalisch,0,1,0,0,0,0
pseudoproblemen,0,0,0,0,0,1
pseudowissenschaftler,0,0,0,0,0,1
pseudowissenschaftlicher,0,0,0,0,0,1
psychologe,0,0,0,0,0,1
pubertäre,0,0,0,0,0,1
punkt,1,1,0,1,1,1
punktabzug,0,2,0,0,0,1
punkteabzug,0,0,0,0,0,1
puppe,0,0,0,0,2,0
pur,1,0,1,0,0,1
push,1,0,0,0,0,0
pushing,0,0,1,0,0,0
put,0,0,1,0,0,0
pädagogisch,1,0,0,0,0,0
pädophilie,0,0,0,0,0,1
pöösen,0,0,0,0,0,1
pütz,0,0,0,0,1,0
qua,0,0,0,0,1,0
qualifizieren,0,0,0,0,0,1
quality,1,0,0,0,0,0
qualität,1,0,0,0,0,0
qualitätsmedien,0,0,0,0,0,1
quantenphysik,0,0,0,0,0,1
quasi,0,0,0,0,1,2
quatsch,1,0,0,1,0,0
queeer,0,0,0,0,0,1
queer,0,0,0,0,0,1
queerer,0,0,1,0,0,0
quellen,0,0,1,0,0,2
quereinsteiger,0,0,0,0,0,1
quite,0,0,0,0,1,0
quote,0,0,3,0,2,4
quoten,0,0,0,0,0,2
quotengedöhns,0,0,0,0,0,1
quotenheim,0,0,0,0,0,1
quotierung,0,0,0,0,0,2
racial,1,0,0,0,0,0
rad,0,0,0,1,0,0
radeberg,0,0,0,0,0,1
radikale,0,0,0,0,0,1
radio,0,0,0,0,1,1
rahmen,0,0,0,0,2,0
raining,0,0,1,0,0,0
ran,0,0,0,0,0,2
rand,0,1,1,0,0,2
rasant,0,0,0,0,0,1
rassismus,0,0,0,0,1,4
rassismusforschung,0,0,0,0,1,0
rassisten,0,0,0,0,0,1
rassistisch,1,0,0,0,1,1
rasten,0,1,0,0,0,0
rastern,0,0,0,0,0,1
raten,0,0,2,1,0,2
ratepay,0,0,0,0,1,0
ratifizierung,0,1,0,0,0,0
ratify,0,0,1,0,0,0
ratschlag,0,0,0,0,0,1
raubbau,1,0,0,0,0,0
rauchen,0,0,0,0,0,1
raum,1,0,0,1,0,0
raus,0,0,0,0,1,0
rausgestrichen,1,0,0,0,0,0
raushauen,0,0,0,0,1,0
rbbfritz,0,0,0,1,0,0
rbg,1,0,0,0,0,0
re,0,0,1,0,0,0
reached,0,0,1,0,0,0
reading,1,0,0,0,0,0
reagieren,0,1,0,1,0,0
reaktion,0,0,0,1,0,0
reaktionär,0,0,0,0,2,0
real,0,0,1,0,0,1
reale,0,0,0,0,1,0
reality,0,0,1,0,0,0
realität,1,1,0,0,1,0
really,0,0,2,0,0,0
realsatire,0,0,0,0,0,1
rearing,1,0,0,0,0,0
recent,0,0,0,0,1,0
rechnen,0,1,0,0,0,1
recht,3,2,2,4,4,9
rechte,1,0,0,0,1,0
rechtl,0,0,0,1,0,0
rechtlich,0,1,0,0,0,0
rechtlichen,0,0,0,1,0,0
rechts,1,0,0,0,0,0
rechtsanspruch,1,0,0,0,0,0
rechtschreiberegeln,0,1,0,0,0,0
rechtschreibrat,0,0,1,0,0,0
rechtschreibregeln,0,0,0,0,0,1
rechtschreibung,0,1,2,2,0,2
rechtsextrem,0,0,0,0,1,2
rechtsextreme,0,0,0,0,1,0
rechtsextremismus,1,0,0,0,0,0
rechtspartei,1,0,0,0,0,0
rechtspflege,0,0,0,0,0,1
rechtsphilosoph,0,0,0,0,0,1
rechtsstaat,1,0,0,0,0,0
rechtswidrig,1,0,0,0,0,1
recognition,0,0,2,0,0,0
recovery,0,0,1,0,0,0
redakteur,1,0,0,0,0,1
redakteure,1,0,0,0,0,0
redaktion,0,1,0,0,0,0
rede,1,0,0,1,1,1
reden,3,2,2,2,10,7
redner,1,0,0,0,2,1
rednerpult,1,0,0,0,0,0
reduzieren,0,1,0,1,0,0
reference,1,0,0,0,0,0
referentenentwürfe,0,0,0,0,0,1
reflect,0,0,1,0,0,0
reflektieren,0,0,0,0,1,0
reform,2,0,0,0,0,0
reformieren,0,0,0,0,0,1
refreshing,0,0,1,0,0,0
refugee,0,0,0,0,0,1
refugees,0,0,0,0,0,1
regel,0,0,0,0,0,3
regelhaften,0,0,0,0,1,0
regeln,1,0,1,0,1,1
regelwerk,0,0,0,1,0,2
regen,0,1,0,0,0,0
regenbogen,0,0,1,0,0,1
regenbogenflaggen,0,0,0,0,0,1
regenbogenportal,0,0,0,0,0,1
regieren,0,0,0,0,1,2
regierung,1,0,0,1,0,3
regierungschefinnen,0,0,1,0,0,0
regierungstreu,0,0,0,0,1,0
regierungsverantwortung,0,0,0,0,0,1
regime,0,0,0,0,1,0
regine,0,0,0,0,0,1
region,0,0,0,0,2,0
regions,0,0,0,0,1,0
regulär,0,0,0,0,1,0
rehau,0,0,0,0,0,1
reich,0,0,0,0,1,0
reichen,0,0,0,1,0,0
reichtum,0,0,0,0,1,0
reihe,1,0,0,0,0,0
reihen,0,0,0,0,0,1
reihenfolge,0,0,0,0,0,1
rein,1,0,0,0,0,1
reinalter,1,0,0,0,0,0
reine,0,0,0,1,0,0
reinform,0,0,0,0,1,0
reisen,1,0,0,0,0,0
reiten,1,0,0,0,0,0
reißerische,0,0,0,1,0,0
rekurrieren,0,1,0,0,0,0
related,0,0,1,0,0,0
relativieren,1,0,0,0,0,0
relativierung,0,0,0,0,0,1
relax,0,0,0,1,0,0
relevant,0,1,0,0,0,0
relevante,0,0,0,0,1,1
reliable,0,0,2,0,0,0
religion,0,0,1,0,0,1
remarks,1,0,0,0,0,0
rememberingnene,0,0,0,0,3,0
remembrance,0,0,0,0,1,0
rennen,0,0,0,0,1,1
rente,2,0,2,0,2,2
rentenkommission,0,0,1,0,0,0
rentenniveau,1,0,1,0,0,0
rentenpaygap,0,0,0,0,1,0
renter,0,0,0,0,0,1
rentner,0,0,0,0,0,1
reparaturspachtel,0,0,0,0,0,1
report,1,2,0,0,0,0
reporterin,1,0,0,0,0,0
repressiv,0,0,0,0,0,1
reproductive,0,0,1,0,0,0
reproduktionsangebot,0,0,0,0,0,1
repräsentation,0,0,0,0,1,0
repräsentieren,1,0,0,0,0,1
republikaner,0,0,0,0,0,1
respekt,0,1,2,1,0,0
respektieren,1,0,1,0,0,0
respektlos,0,0,0,1,0,0
responding,0,0,1,0,0,0
ressentiments,0,0,0,0,2,0
restlich,1,0,0,0,0,0
retten,0,0,0,0,2,1
rettet,0,0,0,0,0,1
retweet,1,0,0,0,0,0
revolte,0,0,0,0,1,0
revolutionär,0,0,0,0,1,0
rezension,0,1,0,0,0,0
rhetorisch,0,0,0,0,1,0
rhodes,0,0,0,0,1,0
richtig,0,1,0,0,1,1
richtige,0,0,0,0,0,1
richtiger,0,0,0,0,1,0
richtlinie,0,0,0,0,0,2
richtung,0,0,0,1,1,1
riedenerstr,0,0,0,0,0,1
riesenlücke,0,0,0,0,1,0
riesenproblem,0,0,0,0,1,0
riesig,0,0,0,0,0,1
right,1,0,0,0,0,0
rights,0,0,11,0,0,0
ringen,0,0,0,1,0,0
rip,1,0,0,0,0,1
rise,0,1,0,0,0,0
risiken,0,0,0,0,0,1
risiko,0,1,0,0,0,0
rlp,0,0,0,0,0,1
robert,0,0,0,0,0,1
robinson,0,0,1,0,0,0
rock,0,0,0,0,2,1
role,0,0,1,0,1,0
roles,0,0,1,0,0,0
rolf,0,0,0,0,0,1
rollback,0,0,0,0,1,0
rollen,1,0,0,0,3,0
rollenbilder,0,1,0,0,0,0
rollenmodelle,0,1,0,0,0,0
roma,0,0,2,0,0,0
rosarotgrüner,0,0,0,1,0,0
rot,0,2,0,1,0,3
rotem,0,0,1,0,0,0
round,0,0,0,0,1,0
rt,1,0,0,0,1,0
rtltriell,0,0,0,1,0,0
rubrik,0,0,1,0,0,0
ruck,0,0,0,0,0,1
rufen,0,1,0,0,1,2
ruhrgebiet,0,0,0,1,0,0
ruinieren,0,0,0,0,0,3
rule,0,0,1,0,0,0
ruleoflaw,0,0,3,0,0,0
rules,0,0,1,0,0,0
rum,1,0,0,0,0,0
rumdiskriminieren,1,0,0,0,0,0
rumänien,1,0,0,0,0,0
rundfunk,0,0,1,2,0,2
rundfunkstaatsverträge,0,0,0,0,0,1
rundunfunk,0,0,0,0,0,1
runter,0,0,0,0,0,1
russland,0,0,0,0,1,0
ruth,1,0,0,0,0,0
rücken,0,0,0,0,0,1
rückendeckung,0,0,0,0,0,1
rückgrat,0,0,0,0,0,1
rückkehr,0,0,0,0,0,1
rückkehrrecht,0,0,1,0,0,0
rückständig,0,0,0,0,0,1
rückwärtsgewand,0,0,0,0,0,1
saar,0,0,0,0,0,1
saarbrücken,0,1,0,0,0,0
sabine,0,0,0,0,1,0
sache,1,2,2,3,0,0
sachengibts,1,0,0,0,0,0
sachgerecht,0,0,0,1,0,0
sachlich,1,0,0,0,0,0
sachsen,0,1,0,0,0,9
sachsenanhalt,0,0,0,0,0,1
sachsenanhaltwahl,0,0,0,0,0,1
sackgasse,0,0,0,0,0,1
sad,1,0,0,0,0,0
safe,0,0,1,0,0,0
sag,1,0,0,0,0,0
sage,1,0,1,1,0,0
sagen,0,3,2,2,1,9
sagt,1,0,0,0,0,0
sahra,0,0,0,0,2,0
saison,0,0,0,0,1,0
salary,0,0,1,0,0,0
sam,0,0,0,0,0,1
samen,0,0,0,0,1,0
samstag,0,0,0,0,0,1
samt,0,0,0,0,0,3
sanierungs,1,0,0,0,0,0
sanktion,1,0,1,0,0,0
sap,0,0,0,0,0,1
sargnagel,0,0,0,0,0,1
satire,1,0,0,0,0,0
satisfaktionsfähigkeit,0,0,0,0,0,1
saved,0,0,1,0,0,0
say,0,0,0,0,0,1
saying,0,0,0,0,0,1
schade,0,0,0,1,0,0
schaden,0,0,0,0,1,2
schadensersatz,1,0,0,0,0,0
schaffen,1,0,1,1,1,7
schalen,0,0,0,1,0,0
schalke04,0,0,1,0,0,0
schar,0,0,0,0,0,3
scharf,0,0,0,0,0,1
scharlatan,1,0,0,0,0,1
schatz,0,0,0,0,0,1
schauen,1,0,0,1,0,1
schaut,1,0,0,0,0,0
sche,0,0,0,1,0,0
scheichs,0,0,0,0,0,1
scheideweg,0,0,0,0,0,1
scheinbar,0,0,0,0,0,1
scheinen,0,0,0,3,1,4
scheinheilig,0,0,1,0,0,0
scheint,0,1,0,1,0,0
scheinwissenschaften,0,0,0,0,0,1
scheitern,0,0,0,1,1,1
scheißen,1,0,0,0,0,0
schen,0,0,0,1,0,0
schenkelklopfer,0,0,0,0,0,1
scherzen,0,0,0,0,0,2
scheuen,1,0,0,0,0,0
schicksal,0,0,0,0,0,1
schickt,0,0,0,0,0,1
schieben,0,0,0,0,1,0
schief,0,0,1,0,0,0
schikane,0,0,0,0,0,1
schirmbeck,1,0,0,0,0,0
schlachtruf,0,0,0,0,0,1
schlage,0,0,0,0,0,1
schlagen,0,0,0,1,0,2
schland,0,0,1,0,0,0
schlappe,0,0,0,0,0,1
schlau,0,0,0,0,0,1
schlauer,0,0,0,0,1,0
schlecht,2,2,1,2,5,1
schlechte,1,0,0,1,0,0
schlechterstellung,0,0,0,0,1,0
schleimen,0,0,0,0,0,1
schleppende,0,0,0,0,0,1
schließen,1,1,3,0,3,0
schließlich,1,0,0,0,1,1
schließt,0,0,0,0,1,0
schlimm,0,0,0,0,1,2
schloss,0,0,0,0,0,1
schluckauf,0,0,0,2,0,0
schlucken,0,0,0,0,0,1
schluss,0,0,0,1,0,9
schlussstrich,0,0,0,0,1,0
schlägts,1,0,0,0,0,0
schlüsseln,0,2,0,0,0,0
schlüsselpositionen,0,1,0,0,0,0
schmankerl,0,0,0,0,0,1
schmerzen,0,0,0,0,0,1
schmettern,1,1,0,0,0,0
schnabel,0,0,1,0,0,0
schnappatmung,1,0,0,0,0,0
schnapsidee,0,0,0,0,0,1
schnellen,0,0,0,1,1,1
schnitt,1,0,2,0,4,0
schnäpsin,0,0,0,1,0,0
schnöd,1,0,0,0,0,0
scholz,0,0,0,2,0,0
schon,2,0,0,1,0,1
school,0,0,0,0,1,0
schorse,1,0,0,0,0,0
schreckensherrschaft,0,0,0,0,0,1
schrei,0,0,0,1,0,0
schreiben,3,3,1,6,2,2
schreibung,0,0,0,0,0,2
schreibweise,0,0,1,0,0,0
schreien,0,0,0,0,1,0
schreiend,0,0,0,0,1,0
schreiten,0,0,0,0,0,1
schrift,0,0,0,0,1,0
schriftsprache,0,0,0,0,0,1
schrottbusse,0,0,0,0,0,1
schrupp,0,1,0,0,0,0
schrägstrich,0,0,0,1,0,0
schubsen,0,0,1,0,0,0
schuh,0,0,0,0,0,1
schul,0,0,0,0,1,0
schulde,0,0,1,0,0,2
schule,1,1,1,1,0,9
schulen,0,0,0,0,0,1
schulmedizinischer,1,0,0,0,0,0
schulsystem,0,0,0,0,0,1
schulz,0,0,0,0,1,0
schutz,0,1,0,0,0,1
schutzraum,0,0,0,0,1,0
schutzsuchende,0,0,0,0,0,1
schutzweste,0,0,0,0,0,1
schuwalski,1,0,0,0,0,0
schwab,0,1,0,0,0,0
schwachsinn,0,0,0,0,0,4
schwachsinnspolitik,0,0,0,0,0,1
schwanger,0,0,0,0,0,1
schwangerschaft,0,0,0,0,0,1
schwangerschaftsgerechte,0,0,0,0,0,1
schwarz,1,1,1,1,1,1
schwarzfahrer,0,0,0,0,1,0
schwarzgrün,0,0,0,0,0,1
schwede,1,0,0,0,0,4
schwedisch,0,0,0,0,0,2
schweigend,0,0,1,0,0,0
schwein,0,0,0,0,0,1
schweiz,0,0,0,0,0,1
schweizer,0,0,0,0,0,2
schwer,2,1,1,1,0,0
schwere,0,0,1,0,0,0
schwerpunktsetzung,0,0,0,1,0,0
schwesig,0,0,0,0,0,1
schwiegermutter,0,0,0,1,0,0
schwierig,2,1,0,0,0,0
schwierigkeit,1,0,0,0,0,0
schwul,1,0,1,0,0,0
schwungvoll,1,0,0,0,0,0
schwurbler,0,0,0,0,1,0
schwächere,0,1,0,0,0,0
schwärmen,0,0,0,0,0,1
schädlich,0,0,0,1,0,1
schätze,1,0,0,0,0,0
schön,2,0,1,0,3,2
schöne,0,0,0,1,1,1
schönheit,0,0,0,1,0,1
schöpfer,0,0,0,0,0,1
schöpfung,0,0,0,0,1,0
schüler,0,0,0,0,0,3
schüleraustausch,0,0,0,0,0,1
schütteln,0,0,0,0,0,1
schützen,1,0,0,0,0,0
science,0,0,0,0,1,0
scott,0,0,0,0,1,0
sdg,0,0,1,0,0,0
se,0,0,0,1,0,0
security,0,2,0,0,0,1
seehofer,1,0,0,0,2,1
seeing,0,0,1,0,1,0
seekers,0,0,1,0,0,0
seel,1,0,0,0,0,0
seele,0,0,0,0,0,1
seelenverwandtschaft,0,0,0,0,0,1
seenotrettende,0,0,0,0,0,1
sehbehinderten,0,0,0,1,0,0
sehen,3,6,0,2,4,4
sehgewohnheiten,0,0,0,0,1,0
sehn,1,0,0,0,0,0
sehr,1,1,0,1,2,5
sein,1,2,2,3,4,10
seit,0,0,0,0,0,2
seite,0,0,0,0,1,1
sekretär,1,0,0,0,0,0
sekten,0,0,0,0,0,2
sektkorken,0,0,0,0,0,1
selber,1,0,0,1,0,0
selbst,1,0,0,0,1,1
selbstaufgabe,0,0,0,0,0,1
selbstbeschäftigungs,0,0,0,1,0,0
selbstbestimmung,0,0,0,0,1,0
selbstbestätigung,0,0,0,1,0,0
selbstbewusste,0,0,0,1,0,0
selbstgerechte,0,0,0,0,1,0
selbstgespräch,0,0,0,1,0,0
selbstreferentiell,0,0,0,1,0,0
selbstscham,0,0,0,0,0,1
selbstverständlich,0,0,0,0,1,0
selbstverständlichkeit,0,0,1,0,0,0
selbstverständnis,0,0,0,0,0,1
selbstverteidigung,0,0,0,0,0,1
selten,2,0,1,2,1,1
seminare,0,0,0,0,0,1
senat,0,1,0,0,0,1
senatsverwaltung,0,0,0,0,0,1
senden,0,0,0,2,0,0
sender,1,0,0,0,0,2
sendung,0,0,0,0,0,2
sensationell,0,0,0,0,0,1
sensibel,0,0,0,2,0,0
sensibilität,0,1,0,0,0,0
sensible,1,0,0,0,0,0
sensitiv,0,0,0,0,1,0
september,0,0,0,0,0,1
serie,0,0,0,0,1,0
serkan,0,0,0,0,0,1
servicetweet,1,0,0,1,1,0
set,1,0,0,0,0,0
settele,0,0,0,0,0,1
setzen,1,2,5,2,4,5
sexism,0,0,0,0,1,0
sexismus,1,0,0,0,0,2
sexistisch,0,0,0,0,0,4
sexual,1,0,5,0,1,0
sexualität,0,0,0,0,0,1
sexualstrafrecht,0,0,1,0,0,0
sexuell,1,0,1,0,0,1
sexuelle,0,0,0,0,1,1
sexuellevielfalt,0,0,0,0,0,1
sexworker,0,0,0,0,1,0
share,0,0,0,0,1,0
sharply,0,0,1,0,0,0
shayenne,0,0,0,0,0,1
she,0,0,1,0,2,0
shisha,0,0,0,0,0,1
should,1,0,1,0,0,0
sic,0,0,1,0,0,0
sich,6,4,4,3,4,7
sicher,1,0,0,1,0,1
sicherheit,0,2,0,1,1,3
sicherheitskräfte,0,0,0,0,0,1
sicherheitspolitik,1,0,0,0,0,0
sicherheitsrats,0,0,0,0,1,0
sicherlich,1,0,0,0,1,0
sichern,0,0,0,2,0,2
sicht,0,0,1,1,0,0
sichtbar,1,0,0,0,0,1
sichtbarkeit,0,0,0,1,2,0
sick,0,0,0,0,1,0
sie,0,2,0,0,0,1
siebtklässlern,0,0,0,0,0,1
sieg,0,0,0,0,1,0
siegen,0,0,0,0,0,1
siehe,0,0,1,0,0,0
siehts,0,0,0,1,0,0
siemens,0,0,0,0,0,1
sign,1,0,0,0,0,0
signal,1,0,0,0,0,1
similar,0,0,0,0,1,0
simoneveilwouldbehappy,1,0,0,0,0,0
simpel,0,0,1,0,0,0
simulieren,1,0,0,0,0,0
singer,0,0,0,0,0,1
singing,0,0,0,0,1,0
sinken,1,0,0,0,0,0
sinnbild,0,0,0,0,0,1
sinnen,0,0,0,3,0,0
sinnlichkeit,0,0,0,1,0,0
sinnlos,1,0,0,0,0,0
sinnvoll,0,0,0,0,1,2
siri,0,0,0,1,0,0
situation,1,0,0,0,0,0
sitzungszeiten,0,0,0,0,0,1
sizleri,0,0,0,0,1,0
skala,0,0,0,0,0,1
skandal,1,0,0,0,0,0
skandalfrei,0,0,0,0,0,1
skandalgedicht,0,0,0,0,0,1
slam,1,0,0,0,0,0
slum,0,0,1,0,0,0
smk,0,1,0,0,0,0
smoke,0,0,2,0,0,0
so,6,1,1,4,1,13
soap,0,0,0,0,0,1
social,0,0,5,0,0,0
sockenloch,0,0,0,1,0,0
soeder,0,0,0,0,1,0
